source,target,weight
NC_046553.1,JN858206.1,0.9398227215086409
NC_046553.1,JN858207.1,0.9236624895829896
NC_046553.1,JN858208.1,0.9352603258591008
NC_046553.1,JN858209.1,0.9309562072466561
NC_046553.1,JN858210.1,0.9343195602027617
NC_046553.1,JN858211.1,0.9347566001671426
NC_046553.1,JN858212.1,0.9296257598686489
NC_046553.1,OQ916350.1,0.9203673776024438
NC_046553.1,GU344101.1,0.9428331152600802
NC_046553.1,HQ260647.1,0.9512484105955852
NC_046553.1,NC_014891.1,0.9428331152600802
NC_046553.1,EU287446.1,0.9473029337488929
NC_046553.1,NC_011119.1,0.9473029337488929
NC_046553.1,X80245.1,0.9272646269853867
NC_046553.1,NC_001712.1,0.9272646269853867
NC_046553.1,HM219224.1,0.9146971289319048
NC_046553.1,NC_015624.1,0.9146971289319048
NC_046553.1,MN083172.1,0.9498958259398923
NC_046553.1,NC_046539.1,0.9498958259398923
NC_046553.1,MN083171.1,0.9500486112834766
NC_046553.1,NC_046538.1,0.9500486112834766
NC_046553.1,MK352098.1,0.9112327554083165
NC_046553.1,EU513374.1,0.9214902415983577
NC_046553.1,NC_011115.1,0.9214902415983577
NC_046553.1,OP627272.1,0.8954647478901637
NC_046553.1,KR604688.1,0.9619659439241596
NC_046553.1,NC_029327.1,0.9619659439241596
NC_046553.1,MT499333.1,0.9389293389979438
NC_046553.1,NC_052734.1,0.9389293389979438
NC_046553.1,MN046216.1,0.8653569109378758
NC_046553.1,NC_046570.1,0.8653569109378758
NC_046553.1,MT916721.1,0.8937516812216284
NC_046553.1,MT920116.1,0.8998211563207268
NC_046553.1,NC_053745.1,0.8998211563207268
NC_046553.1,OQ282993.1,0.885185237293666
NC_046553.1,NC_080529.1,0.885185237293666
NC_046553.1,PP588450.1,0.8692704085961029
NC_046553.1,NC_088528.1,0.8692704085961029
NC_046553.1,KY619842.1,0.883094488360271
NC_046553.1,MK903597.2,0.8743840138243623
NC_046553.1,NC_061318.1,0.883094488360271
NC_046553.1,KM244694.1,0.8514254782591413
NC_046553.1,NC_025765.1,0.8514254782591413
NC_046553.1,KX170937.1,0.8977986163985767
NC_046553.1,NC_035227.1,0.8977986163985767
NC_046553.1,PP669992.1,0.8766297113732222
NC_046553.1,NC_088744.1,0.8766297113732222
NC_046553.1,MN083190.1,0.8792681788352471
NC_046553.1,NC_046550.1,0.8792681788352471
NC_046553.1,MN083208.1,0.8934644980172851
NC_046553.1,NC_046564.1,0.8934644980172851
NC_046553.1,OQ916347.1,0.8958026646961788
NC_046553.1,MK903576.1,0.931108558790078
NC_046553.1,MK829651.1,0.951075873239349
NC_046553.1,NC_053942.1,0.951075873239349
KU244468.1,KU244469.1,0.9964951778478462
KU244468.1,MN083168.1,0.9717547656254991
KU244468.1,NC_046536.1,0.9717547656254991
KU244468.1,KU244467.1,0.9900258690978733
KU244468.1,KP216695.1,0.9976643616627527
KU244468.1,MN083196.1,0.9933694786788567
KU244468.1,NC_046554.1,0.9933694786788567
KU244468.1,PP669995.1,0.9869127978467824
KU244468.1,MK903585.1,0.8886369736213924
KU244468.1,GU270284.1,0.8889178383082024
KU244468.1,NC_019994.1,0.8889178383082024
KU244468.1,KT157830.1,0.9862497455992568
KU244468.1,NC_029408.1,0.9862497455992568
KU244468.1,MT499331.1,0.8876161474465828
KU244468.1,NC_052732.1,0.8876161474465828
KU244468.1,OQ282996.1,0.8607134694597267
KU244468.1,NC_080530.1,0.8607134694597267
KU244468.1,MT916717.1,0.864810149182668
KU244468.1,NC_053658.1,0.864810149182668
KU244468.1,MN083170.1,0.9424756251304502
KU244468.1,NC_046537.1,0.9424756251304502
KU244468.1,OQ270628.1,0.9140227434781223
KU244468.1,NC_072526.1,0.9140227434781223
KU244468.1,JN858148.1,0.9526467589149569
KU244468.1,JN858149.1,0.9574275284225794
KU244468.1,JN858150.1,0.9526215255487508
KU244468.1,JN858151.1,0.9523019795146758
KU244468.1,JN858152.1,0.9518077007791049
KU244468.1,JN858153.1,0.9523943246568202
KU244468.1,JN858154.1,0.9564803345922217
KU244468.1,JN858155.1,0.9520408226998732
KU244468.1,JN858156.1,0.9523943246568202
KU244468.1,JN858157.1,0.9523943246568202
KU244468.1,JN858158.1,0.9558099742562756
KU244468.1,JN858159.1,0.9523943246568202
KU244468.1,JN858160.1,0.9530367266429579
KU244468.1,JN858161.1,0.9523943246568202
KU244468.1,JN858162.1,0.9510920747343039
KU244468.1,JN858163.1,0.9541860379567039
KU244468.1,JN858164.1,0.9523019795146758
KU244468.1,JN858165.1,0.9496287226260377
KU244468.1,JN858166.1,0.9544021214169871
KU244468.1,JN858167.1,0.9546990611363346
KU244468.1,JN858168.1,0.9572414517408773
KU244468.1,JN858169.1,0.9568880212228784
KU244468.1,JN858170.1,0.960092807774261
KU244468.1,JN858171.1,0.9607181206964365
KU244468.1,JN858172.1,0.96206550313823
KU244468.1,JN858173.1,0.9526038303194864
KU244468.1,JN858174.1,0.9595970667933583
KU244468.1,JN858175.1,0.9541767696745034
KU244468.1,JN858176.1,0.9526239180097402
KU244468.1,JN858177.1,0.9590061600456612
KU244468.1,JN858178.1,0.9368141795649728
KU244468.1,JN858179.1,0.9293998877556668
KU244468.1,JN858180.1,0.933472567025903
KU244468.1,JN858181.1,0.9304773524531285
KU244468.1,JN858182.1,0.9289973459266261
KU244468.1,JN858183.1,0.9337279294420417
KU244468.1,JN858184.1,0.9405729855367795
KU244468.1,JN858185.1,0.9399099563667167
KU244468.1,JN858186.1,0.9413236506359662
KU244468.1,JN858187.1,0.9273363355332825
KU244468.1,JN858188.1,0.9285716457584579
KU244468.1,JN858189.1,0.92718627856667
KU244468.1,JN858190.1,0.9296692975867471
KU244468.1,JN858191.1,0.9395925602330399
KU244468.1,JN858192.1,0.9396147377467859
KU244468.1,JN858193.1,0.9357365946704035
KU244468.1,JN858194.1,0.9452043746172791
KU244468.1,JN858195.1,0.9326246757124075
KU244468.1,JN858196.1,0.9330079588087994
KU244468.1,JN858197.1,0.9322321923331804
KU244468.1,JN858198.1,0.9437236473976531
KU244468.1,JN858199.1,0.9447083286456455
KU244468.1,JN858200.1,0.9430897814853348
KU244468.1,JN858201.1,0.9438709413304465
KU244468.1,JN858202.1,0.9329265397638649
KU244468.1,JN858203.1,0.9376414498157349
KU244468.1,JN858204.1,0.9445362343585709
KU244468.1,JN858205.1,0.9332159859120053
KU244468.1,JN858206.1,0.9433814818241663
KU244468.1,JN858207.1,0.9276220888451961
KU244468.1,JN858208.1,0.9397780945733726
KU244468.1,JN858209.1,0.9351211496186015
KU244468.1,JN858210.1,0.9382935886303094
KU244468.1,JN858211.1,0.93892438941634
KU244468.1,JN858212.1,0.9320493500592815
KU244468.1,OQ916350.1,0.9253152014397683
KU244468.1,GU344101.1,0.9443290524748145
KU244468.1,HQ260647.1,0.9537852950992378
KU244468.1,NC_014891.1,0.9443290524748145
KU244468.1,EU287446.1,0.9525362870843762
KU244468.1,NC_011119.1,0.9525362870843762
KU244468.1,X80245.1,0.9308860766183692
KU244468.1,NC_001712.1,0.9308860766183692
KU244468.1,HM219224.1,0.9153919427267418
KU244468.1,NC_015624.1,0.9153919427267418
KU244468.1,MN083172.1,0.9502280553095496
KU244468.1,NC_046539.1,0.9502280553095496
KU244468.1,MN083171.1,0.9503877833841744
KU244468.1,NC_046538.1,0.9503877833841744
KU244468.1,MK352098.1,0.9149494676864356
KU244468.1,EU513374.1,0.9172938381044139
KU244468.1,NC_011115.1,0.9172938381044139
KU244468.1,OP627272.1,0.8931464073190947
KU244468.1,KR604688.1,0.9662444787759388
KU244468.1,NC_029327.1,0.9662444787759388
KU244468.1,MT499333.1,0.9437054977090774
KU244468.1,NC_052734.1,0.9437054977090774
KU244468.1,MN046216.1,0.8682939240700286
KU244468.1,NC_046570.1,0.8682939240700286
KU244468.1,MT916721.1,0.8851587297962344
KU244468.1,MT920116.1,0.8942640478511336
KU244468.1,NC_053745.1,0.8942640478511336
KU244468.1,OQ282993.1,0.8845503405470024
KU244468.1,NC_080529.1,0.8845503405470024
KU244468.1,PP588450.1,0.8573141199804264
KU244468.1,NC_088528.1,0.8573141199804264
KU244468.1,KY619842.1,0.8723283940673774
KU244468.1,MK903597.2,0.860431339986586
KU244468.1,NC_061318.1,0.8723283940673774
KU244468.1,KX170937.1,0.8790933995378468
KU244468.1,NC_035227.1,0.8790933995378468
KU244468.1,PP669992.1,0.885720195642085
KU244468.1,NC_088744.1,0.885720195642085
KU244468.1,MN083190.1,0.8792009057769238
KU244468.1,NC_046550.1,0.8792009057769238
KU244468.1,MN083208.1,0.890590596911064
KU244468.1,NC_046564.1,0.890590596911064
KU244468.1,OQ916347.1,0.8825736567538035
KU244468.1,MK903576.1,0.926619478034133
KU244468.1,MK829651.1,0.9550015482842078
KU244468.1,NC_053942.1,0.9550015482842078
KU244469.1,MN083168.1,0.9776470239484992
KU244469.1,NC_046536.1,0.9776470239484992
KU244469.1,KU244467.1,0.9895915172472448
KU244469.1,KP216695.1,0.9958641054777672
KU244469.1,MN083196.1,0.9941001932610767
KU244469.1,NC_046554.1,0.9941001932610767
KU244469.1,PP669995.1,0.987737112659018
KU244469.1,MK903585.1,0.8878534975115615
KU244469.1,GU270284.1,0.8881009438151924
KU244469.1,NC_019994.1,0.8881009438151924
KU244469.1,OQ241410.1,0.863612199832632
KU244469.1,NC_072963.1,0.863612199832632
KU244469.1,KT157830.1,0.9819847464957199
KU244469.1,NC_029408.1,0.9819847464957199
KU244469.1,MT499331.1,0.8852367359334278
KU244469.1,NC_052732.1,0.8852367359334278
KU244469.1,OQ282996.1,0.8510492401417623
KU244469.1,NC_080530.1,0.8510492401417623
KU244469.1,MT916717.1,0.8599883107426921
KU244469.1,NC_053658.1,0.8599883107426921
KU244469.1,MN083170.1,0.9407975361756231
KU244469.1,NC_046537.1,0.9407975361756231
KU244469.1,OQ270628.1,0.9149942611706081
KU244469.1,NC_072526.1,0.9149942611706081
KU244469.1,JN858148.1,0.9342893453923045
KU244469.1,JN858149.1,0.9409015448576808
KU244469.1,JN858150.1,0.9349399923719539
KU244469.1,JN858151.1,0.9340738982753487
KU244469.1,JN858152.1,0.9334670649005746
KU244469.1,JN858153.1,0.9342924895968238
KU244469.1,JN858154.1,0.9393691054959101
KU244469.1,JN858155.1,0.9335860964435047
KU244469.1,JN858156.1,0.9342924895968238
KU244469.1,JN858157.1,0.9342924895968238
KU244469.1,JN858158.1,0.9384740429084067
KU244469.1,JN858159.1,0.9342924895968238
KU244469.1,JN858160.1,0.9352037156589201
KU244469.1,JN858161.1,0.9342924895968238
KU244469.1,JN858162.1,0.9325703439838576
KU244469.1,JN858163.1,0.9361627818760552
KU244469.1,JN858164.1,0.9340738982753487
KU244469.1,JN858165.1,0.9316359062294828
KU244469.1,JN858166.1,0.9369721692625436
KU244469.1,JN858167.1,0.9381094646908056
KU244469.1,JN858168.1,0.940209667999658
KU244469.1,JN858169.1,0.939541343573891
KU244469.1,JN858170.1,0.9437836150889224
KU244469.1,JN858171.1,0.9451596634552384
KU244469.1,JN858172.1,0.9460435194196595
KU244469.1,JN858173.1,0.935452282145153
KU244469.1,JN858174.1,0.9430332487797186
KU244469.1,JN858175.1,0.9373273462728505
KU244469.1,JN858176.1,0.9354302461594731
KU244469.1,JN858177.1,0.94339490519448
KU244469.1,JN858178.1,0.9165404165699933
KU244469.1,JN858179.1,0.9067362061563137
KU244469.1,JN858180.1,0.9114630010119876
KU244469.1,JN858181.1,0.9095909905717491
KU244469.1,JN858182.1,0.9063032655453019
KU244469.1,JN858183.1,0.9117357558519877
KU244469.1,JN858184.1,0.9193682125620615
KU244469.1,JN858185.1,0.9195813442047098
KU244469.1,JN858186.1,0.9206178083856669
KU244469.1,JN858187.1,0.9036524957304333
KU244469.1,JN858188.1,0.9063351283932951
KU244469.1,JN858189.1,0.9032463154574768
KU244469.1,JN858190.1,0.9068244077621874
KU244469.1,JN858191.1,0.9190846899009855
KU244469.1,JN858192.1,0.9188138856436697
KU244469.1,JN858193.1,0.9153870181233503
KU244469.1,JN858194.1,0.9256773433830469
KU244469.1,JN858195.1,0.9113892589658291
KU244469.1,JN858196.1,0.9115633212324868
KU244469.1,JN858197.1,0.9106928266017547
KU244469.1,JN858198.1,0.9238988472203815
KU244469.1,JN858199.1,0.9249830611938716
KU244469.1,JN858200.1,0.9226830528546273
KU244469.1,JN858201.1,0.9234889978929158
KU244469.1,JN858202.1,0.9117187128093744
KU244469.1,JN858203.1,0.9168557967853996
KU244469.1,JN858204.1,0.9232253406162018
KU244469.1,JN858205.1,0.9113656640664
KU244469.1,JN858206.1,0.9235327346529889
KU244469.1,JN858207.1,0.9054610702785545
KU244469.1,JN858208.1,0.9193571434858924
KU244469.1,JN858209.1,0.913040812663848
KU244469.1,JN858210.1,0.9174309201746913
KU244469.1,JN858211.1,0.917565519205235
KU244469.1,JN858212.1,0.9104261655448467
KU244469.1,OQ916350.1,0.9042275130836789
KU244469.1,GU344101.1,0.9230017446574114
KU244469.1,HQ260647.1,0.9358921252083452
KU244469.1,NC_014891.1,0.9230017446574114
KU244469.1,EU287446.1,0.933299074301514
KU244469.1,NC_011119.1,0.933299074301514
KU244469.1,X80245.1,0.9124382442190352
KU244469.1,NC_001712.1,0.9124382442190352
KU244469.1,HM219224.1,0.9020547776132936
KU244469.1,NC_015624.1,0.9020547776132936
KU244469.1,MN083172.1,0.9328005822810623
KU244469.1,NC_046539.1,0.9328005822810623
KU244469.1,MN083171.1,0.9330116627180101
KU244469.1,NC_046538.1,0.9330116627180101
KU244469.1,MK352098.1,0.8877065325313118
KU244469.1,EU513374.1,0.8994623900904242
KU244469.1,NC_011115.1,0.8994623900904242
KU244469.1,OP627272.1,0.8700589825570715
KU244469.1,KR604688.1,0.9482362497932246
KU244469.1,NC_029327.1,0.9482362497932246
KU244469.1,MT499333.1,0.9254872702175737
KU244469.1,NC_052734.1,0.9254872702175737
KU244469.1,MN046216.1,0.853343763762309
KU244469.1,NC_046570.1,0.853343763762309
KU244469.1,MT916721.1,0.870828018304475
KU244469.1,MT920116.1,0.8762016773811695
KU244469.1,NC_053745.1,0.8762016773811695
KU244469.1,OQ282993.1,0.8725189285065471
KU244469.1,NC_080529.1,0.8725189285065471
KU244469.1,PP588450.1,0.8630035344721159
KU244469.1,NC_088528.1,0.8630035344721159
KU244469.1,KY619842.1,0.8721878509470166
KU244469.1,MK903597.2,0.8613238212939174
KU244469.1,NC_061318.1,0.8721878509470166
KU244469.1,KX170937.1,0.8641177603743762
KU244469.1,NC_035227.1,0.8641177603743762
KU244469.1,PP669992.1,0.8566049248062717
KU244469.1,NC_088744.1,0.8566049248062717
KU244469.1,MN083190.1,0.8511676826896529
KU244469.1,NC_046550.1,0.8511676826896529
KU244469.1,MN083208.1,0.8707127013886629
KU244469.1,NC_046564.1,0.8707127013886629
KU244469.1,OQ916347.1,0.867871237772004
KU244469.1,MK903576.1,0.9105712509084264
KU244469.1,MK829651.1,0.9444928150938843
KU244469.1,NC_053942.1,0.9444928150938843
MN083168.1,NC_046536.1,0.9999999999999999
MN083168.1,KU244467.1,0.981281636799491
MN083168.1,KP216695.1,0.9786903413539344
MN083168.1,MN083196.1,0.985385507734289
MN083168.1,NC_046554.1,0.985385507734289
MN083168.1,PP669995.1,0.9740484880587613
MN083168.1,MK903585.1,0.8911793652258025
MN083168.1,GU270284.1,0.8913901481054808
MN083168.1,NC_019994.1,0.8913901481054808
MN083168.1,OQ241410.1,0.8605647774248883
MN083168.1,NC_072963.1,0.8605647774248883
MN083168.1,KT157830.1,0.9576895227815374
MN083168.1,NC_029408.1,0.9576895227815374
MN083168.1,MT499331.1,0.890386015309348
MN083168.1,NC_052732.1,0.890386015309348
MN083168.1,OQ282996.1,0.8755687716491751
MN083168.1,NC_080530.1,0.8755687716491751
MN083168.1,MN083170.1,0.9141815231991584
MN083168.1,NC_046537.1,0.9141815231991584
MN083168.1,OQ270628.1,0.955216097834378
MN083168.1,NC_072526.1,0.955216097834378
MN083168.1,JX913769.1,0.8910812400326875
MN083168.1,NC_020774.1,0.8910812400326875
MN083168.1,JN858148.1,0.8834466569416345
MN083168.1,JN858149.1,0.8942227949379058
MN083168.1,JN858150.1,0.8862146188354436
MN083168.1,JN858151.1,0.8816252707027863
MN083168.1,JN858152.1,0.8811033910973173
MN083168.1,JN858153.1,0.8821944219574855
MN083168.1,JN858154.1,0.8918012028420406
MN083168.1,JN858155.1,0.8808211219185309
MN083168.1,JN858156.1,0.8821944219574855
MN083168.1,JN858157.1,0.8821944219574855
MN083168.1,JN858158.1,0.8909466812075103
MN083168.1,JN858159.1,0.8821944219574855
MN083168.1,JN858160.1,0.8832208928594264
MN083168.1,JN858161.1,0.8821944219574855
MN083168.1,JN858162.1,0.8790485705119707
MN083168.1,JN858163.1,0.8845659480245569
MN083168.1,JN858164.1,0.8816252707027863
MN083168.1,JN858165.1,0.8799040465194383
MN083168.1,JN858166.1,0.8854532746082375
MN083168.1,JN858167.1,0.8914648075316092
MN083168.1,JN858168.1,0.8938427994479603
MN083168.1,JN858169.1,0.8925292131562914
MN083168.1,JN858170.1,0.9012323293074223
MN083168.1,JN858171.1,0.9026327046236489
MN083168.1,JN858172.1,0.9048564680106204
MN083168.1,JN858173.1,0.8881769201194208
MN083168.1,JN858174.1,0.8997664981482629
MN083168.1,JN858175.1,0.889965634964576
MN083168.1,JN858176.1,0.887395649739397
MN083168.1,JN858177.1,0.9016145212596127
MN083168.1,JN858178.1,0.8641670371690772
MN083168.1,JN858179.1,0.8571578638919851
MN083168.1,JN858180.1,0.8596655636630136
MN083168.1,JN858181.1,0.8580061885701661
MN083168.1,JN858182.1,0.8524357383049136
MN083168.1,JN858183.1,0.8600778132894713
MN083168.1,JN858184.1,0.8734399065809773
MN083168.1,JN858185.1,0.8699516157049341
MN083168.1,JN858186.1,0.8732859540098498
MN083168.1,JN858187.1,0.8509787755943514
MN083168.1,JN858188.1,0.8558439113804416
MN083168.1,JN858189.1,0.851506126122078
MN083168.1,JN858190.1,0.853032089658607
MN083168.1,JN858191.1,0.8710673347490663
MN083168.1,JN858192.1,0.8695268661591573
MN083168.1,JN858193.1,0.8667990212662124
MN083168.1,JN858194.1,0.881830983511603
MN083168.1,JN858195.1,0.861777556586568
MN083168.1,JN858196.1,0.8658577162444128
MN083168.1,JN858197.1,0.8608361548114997
MN083168.1,JN858198.1,0.8791127985254895
MN083168.1,JN858199.1,0.8818313170039721
MN083168.1,JN858200.1,0.8780753639601824
MN083168.1,JN858201.1,0.8786297800799492
MN083168.1,JN858202.1,0.8645938745058118
MN083168.1,JN858203.1,0.8687275537819021
MN083168.1,JN858204.1,0.8758160330225536
MN083168.1,JN858205.1,0.8623269359520166
MN083168.1,JN858206.1,0.8778481979049518
MN083168.1,JN858207.1,0.857436215184015
MN083168.1,JN858208.1,0.8714437032712511
MN083168.1,JN858209.1,0.8634443055962022
MN083168.1,JN858210.1,0.8702490988911497
MN083168.1,JN858211.1,0.8720462245223962
MN083168.1,JN858212.1,0.86551573471873
MN083168.1,OQ916350.1,0.8584408246104754
MN083168.1,GU344101.1,0.8838556922087679
MN083168.1,HQ260647.1,0.892814254437734
MN083168.1,NC_014891.1,0.8838556922087679
MN083168.1,EU287446.1,0.8889540257483215
MN083168.1,NC_011119.1,0.8889540257483215
MN083168.1,X80245.1,0.8669061077732073
MN083168.1,NC_001712.1,0.8669061077732073
MN083168.1,HM219224.1,0.8699640703750473
MN083168.1,NC_015624.1,0.8699640703750473
MN083168.1,MN083172.1,0.9006940403082433
MN083168.1,NC_046539.1,0.9006940403082433
MN083168.1,OQ282995.1,0.8619020256383972
MN083168.1,MN083171.1,0.90089090529031
MN083168.1,NC_046538.1,0.90089090529031
MN083168.1,MK352098.1,0.8506970354208601
MN083168.1,EU513374.1,0.8685144829625957
MN083168.1,NC_011115.1,0.8685144829625957
MN083168.1,OP627272.1,0.8524089539697521
MN083168.1,KR604688.1,0.9068883643742562
MN083168.1,NC_029327.1,0.9068883643742562
MN083168.1,MT499333.1,0.8865296913547848
MN083168.1,NC_052734.1,0.8865296913547848
MN083168.1,PP588450.1,0.8508297983340923
MN083168.1,NC_088528.1,0.8508297983340923
MN083168.1,KY619842.1,0.8611529723152314
MN083168.1,NC_061318.1,0.8611529723152314
MN083168.1,KM244694.1,0.8765917279015051
MN083168.1,NC_025765.1,0.8765917279015051
MN083168.1,MK903556.1,0.8610742701292023
MN083168.1,OQ916347.1,0.8769773500433178
MN083168.1,MK903576.1,0.8887121772642352
MN083168.1,MK829651.1,0.9112331125746602
MN083168.1,NC_053942.1,0.9112331125746602
NC_046536.1,KU244467.1,0.981281636799491
NC_046536.1,KP216695.1,0.9786903413539344
NC_046536.1,MN083196.1,0.985385507734289
NC_046536.1,NC_046554.1,0.985385507734289
NC_046536.1,PP669995.1,0.9740484880587613
NC_046536.1,MK903585.1,0.8911793652258025
NC_046536.1,GU270284.1,0.8913901481054808
NC_046536.1,NC_019994.1,0.8913901481054808
NC_046536.1,OQ241410.1,0.8605647774248883
NC_046536.1,NC_072963.1,0.8605647774248883
NC_046536.1,KT157830.1,0.9576895227815374
NC_046536.1,NC_029408.1,0.9576895227815374
NC_046536.1,MT499331.1,0.890386015309348
NC_046536.1,NC_052732.1,0.890386015309348
NC_046536.1,OQ282996.1,0.8755687716491751
NC_046536.1,NC_080530.1,0.8755687716491751
NC_046536.1,MN083170.1,0.9141815231991584
NC_046536.1,NC_046537.1,0.9141815231991584
NC_046536.1,OQ270628.1,0.955216097834378
NC_046536.1,NC_072526.1,0.955216097834378
NC_046536.1,JX913769.1,0.8910812400326875
NC_046536.1,NC_020774.1,0.8910812400326875
NC_046536.1,JN858148.1,0.8834466569416345
NC_046536.1,JN858149.1,0.8942227949379058
NC_046536.1,JN858150.1,0.8862146188354436
NC_046536.1,JN858151.1,0.8816252707027863
NC_046536.1,JN858152.1,0.8811033910973173
NC_046536.1,JN858153.1,0.8821944219574855
NC_046536.1,JN858154.1,0.8918012028420406
NC_046536.1,JN858155.1,0.8808211219185309
NC_046536.1,JN858156.1,0.8821944219574855
NC_046536.1,JN858157.1,0.8821944219574855
NC_046536.1,JN858158.1,0.8909466812075103
NC_046536.1,JN858159.1,0.8821944219574855
NC_046536.1,JN858160.1,0.8832208928594264
NC_046536.1,JN858161.1,0.8821944219574855
NC_046536.1,JN858162.1,0.8790485705119707
NC_046536.1,JN858163.1,0.8845659480245569
NC_046536.1,JN858164.1,0.8816252707027863
NC_046536.1,JN858165.1,0.8799040465194383
NC_046536.1,JN858166.1,0.8854532746082375
NC_046536.1,JN858167.1,0.8914648075316092
NC_046536.1,JN858168.1,0.8938427994479603
NC_046536.1,JN858169.1,0.8925292131562914
NC_046536.1,JN858170.1,0.9012323293074223
NC_046536.1,JN858171.1,0.9026327046236489
NC_046536.1,JN858172.1,0.9048564680106204
NC_046536.1,JN858173.1,0.8881769201194208
NC_046536.1,JN858174.1,0.8997664981482629
NC_046536.1,JN858175.1,0.889965634964576
NC_046536.1,JN858176.1,0.887395649739397
NC_046536.1,JN858177.1,0.9016145212596127
NC_046536.1,JN858178.1,0.8641670371690772
NC_046536.1,JN858179.1,0.8571578638919851
NC_046536.1,JN858180.1,0.8596655636630136
NC_046536.1,JN858181.1,0.8580061885701661
NC_046536.1,JN858182.1,0.8524357383049136
NC_046536.1,JN858183.1,0.8600778132894713
NC_046536.1,JN858184.1,0.8734399065809773
NC_046536.1,JN858185.1,0.8699516157049341
NC_046536.1,JN858186.1,0.8732859540098498
NC_046536.1,JN858187.1,0.8509787755943514
NC_046536.1,JN858188.1,0.8558439113804416
NC_046536.1,JN858189.1,0.851506126122078
NC_046536.1,JN858190.1,0.853032089658607
NC_046536.1,JN858191.1,0.8710673347490663
NC_046536.1,JN858192.1,0.8695268661591573
NC_046536.1,JN858193.1,0.8667990212662124
NC_046536.1,JN858194.1,0.881830983511603
NC_046536.1,JN858195.1,0.861777556586568
NC_046536.1,JN858196.1,0.8658577162444128
NC_046536.1,JN858197.1,0.8608361548114997
NC_046536.1,JN858198.1,0.8791127985254895
NC_046536.1,JN858199.1,0.8818313170039721
NC_046536.1,JN858200.1,0.8780753639601824
NC_046536.1,JN858201.1,0.8786297800799492
NC_046536.1,JN858202.1,0.8645938745058118
NC_046536.1,JN858203.1,0.8687275537819021
NC_046536.1,JN858204.1,0.8758160330225536
NC_046536.1,JN858205.1,0.8623269359520166
NC_046536.1,JN858206.1,0.8778481979049518
NC_046536.1,JN858207.1,0.857436215184015
NC_046536.1,JN858208.1,0.8714437032712511
NC_046536.1,JN858209.1,0.8634443055962022
NC_046536.1,JN858210.1,0.8702490988911497
NC_046536.1,JN858211.1,0.8720462245223962
NC_046536.1,JN858212.1,0.86551573471873
NC_046536.1,OQ916350.1,0.8584408246104754
NC_046536.1,GU344101.1,0.8838556922087679
NC_046536.1,HQ260647.1,0.892814254437734
NC_046536.1,NC_014891.1,0.8838556922087679
NC_046536.1,EU287446.1,0.8889540257483215
NC_046536.1,NC_011119.1,0.8889540257483215
NC_046536.1,X80245.1,0.8669061077732073
NC_046536.1,NC_001712.1,0.8669061077732073
NC_046536.1,HM219224.1,0.8699640703750473
NC_046536.1,NC_015624.1,0.8699640703750473
NC_046536.1,MN083172.1,0.9006940403082433
NC_046536.1,NC_046539.1,0.9006940403082433
NC_046536.1,OQ282995.1,0.8619020256383972
NC_046536.1,MN083171.1,0.90089090529031
NC_046536.1,NC_046538.1,0.90089090529031
NC_046536.1,MK352098.1,0.8506970354208601
NC_046536.1,EU513374.1,0.8685144829625957
NC_046536.1,NC_011115.1,0.8685144829625957
NC_046536.1,OP627272.1,0.8524089539697521
NC_046536.1,KR604688.1,0.9068883643742562
NC_046536.1,NC_029327.1,0.9068883643742562
NC_046536.1,MT499333.1,0.8865296913547848
NC_046536.1,NC_052734.1,0.8865296913547848
NC_046536.1,PP588450.1,0.8508297983340923
NC_046536.1,NC_088528.1,0.8508297983340923
NC_046536.1,KY619842.1,0.8611529723152314
NC_046536.1,NC_061318.1,0.8611529723152314
NC_046536.1,KM244694.1,0.8765917279015051
NC_046536.1,NC_025765.1,0.8765917279015051
NC_046536.1,MK903556.1,0.8610742701292023
NC_046536.1,OQ916347.1,0.8769773500433178
NC_046536.1,MK903576.1,0.8887121772642352
NC_046536.1,MK829651.1,0.9112331125746602
NC_046536.1,NC_053942.1,0.9112331125746602
KU244467.1,KP216695.1,0.9878326749098139
KU244467.1,MN083196.1,0.988549221496167
KU244467.1,NC_046554.1,0.988549221496167
KU244467.1,PP669995.1,0.98555910577706
KU244467.1,MK903585.1,0.8727793480459606
KU244467.1,GU270284.1,0.8730559160795309
KU244467.1,NC_019994.1,0.8730559160795309
KU244467.1,KT157830.1,0.9758434694134188
KU244467.1,NC_029408.1,0.9758434694134188
KU244467.1,MT499331.1,0.8739056987716406
KU244467.1,NC_052732.1,0.8739056987716406
KU244467.1,OQ282996.1,0.8525080933548879
KU244467.1,NC_080530.1,0.8525080933548879
KU244467.1,MN083170.1,0.9183803911353493
KU244467.1,NC_046537.1,0.9183803911353493
KU244467.1,OQ270628.1,0.9280467565360259
KU244467.1,NC_072526.1,0.9280467565360259
KU244467.1,JX913769.1,0.8507351583859988
KU244467.1,NC_020774.1,0.8507351583859988
KU244467.1,JN858148.1,0.9280729195004763
KU244467.1,JN858149.1,0.9348185142834606
KU244467.1,JN858150.1,0.9287029309472226
KU244467.1,JN858151.1,0.9268518273865303
KU244467.1,JN858152.1,0.9264639151732575
KU244467.1,JN858153.1,0.9271374349289654
KU244467.1,JN858154.1,0.930481085341777
KU244467.1,JN858155.1,0.9269915392229334
KU244467.1,JN858156.1,0.9271374349289654
KU244467.1,JN858157.1,0.9271374349289654
KU244467.1,JN858158.1,0.9296472695791916
